Event ID,Time Slice,Gamma ID,Node(detector),X,Y,Z,Time,Edep,type,Gamma Source
23408,0,1,1,-66.29,50.67,-75.84,0.5821873258380547,0.3686,compt,Annihilation
23408,0,1,1,-67.74,67.8,-80.95,0.5821873258978641,0.1761,compt,Annihilation
23408,0,1,1,-65.79,62.96,-87.04,0.5821873259246317,0.1966,phot,Annihilation
23414,0,1,1,-52.13,-41.92,-24.19,0.5822973414153484,0.6643,compt,Annihilation
23415,0,1,0,84.26,-30.83,90.7,0.5823133979266303,0.5911,compt,Annihilation
23416,0,1,0,79.23,43.9,-43.61,0.5823241760167384,0.5207,compt,Annihilation
23419,0,1,0,74.04,-10.35,4.767,0.5823556111010137,0.6884,compt,Annihilation
23419,0,1,0,70.28,-12.97,3.795,0.5823556111166185,0.2206,phot,Annihilation
23422,0,1,1,-62.09,-41.17,-4.816,0.5823947171839179,0.0189,compt,Annihilation
23422,0,1,1,-65.2,-42.63,-4.909,0.582394717195384,0.4513,compt,Annihilation
23422,0,1,1,-64.85,-50.44,-4.833,0.58239471722146,0.1667,compt,Annihilation
23422,0,1,1,-54.16,-51.93,0.3869,0.5823947172614496,0.07824,compt,Annihilation
23422,0,1,1,-54.11,-51.98,0.3187,0.5823947172617912,0.08395,compt,Annihilation
23422,0,1,1,-55.17,-51.36,1.347,0.5823947172671516,0.01089,compt,Annihilation
23422,0,1,1,-55.15,-51.41,1.595,0.5823947172679997,0.09899,phot,Annihilation
23425,0,1,1,-60.91,53.79,-0.4138,0.5824207595740202,0.5403,compt,Annihilation
23425,0,1,1,-57.0,60.36,-3.029,0.5824207596009774,0.1374,compt,Annihilation
23425,0,1,1,-49.44,54.96,-15.47,0.5824207596527763,0.2313,phot,Annihilation
23430,0,1,0,45.1,-74.22,-9.63,0.582554740437734,0.2682,compt,Annihilation
23434,0,1,1,-81.74,-10.25,-9.858,0.5826092149374719,0.04972,compt,Annihilation
23436,0,1,0,59.8,-5.738,-46.6,0.5826308609019643,0.08205,compt,Annihilation
23438,0,1,1,-49.68,44.18,-6.048,0.5826588347185291,0.1574,compt,Annihilation
23438,0,1,1,-59.07,49.27,-12.21,0.5826588347596455,0.4603,compt,Annihilation
23438,0,1,1,-70.61,30.38,-7.274,0.5826588348352961,0.146,compt,Annihilation
23438,0,1,1,-70.73,31.14,-7.255,0.5826588348378835,0.1453,phot,Annihilation
23446,0,1,1,-66.98,-9.15,-59.01,0.5829309515091208,0.4917,compt,Annihilation
23446,0,1,1,-66.4,-9.446,-60.74,0.5829309515152934,0.4173,phot,Annihilation
23448,0,1,1,-51.89,37.96,-7.067,0.5829462714725852,0.243,compt,Annihilation
23448,0,1,1,-57.97,43.31,-2.257,0.5829462715040021,0.01776,compt,Annihilation
23448,0,1,1,-60.33,46.65,-0.06373,0.582946271519477,0.1267,compt,Annihilation
23448,0,1,1,-60.71,54.94,13.07,0.5829462715713213,0.173,compt,Annihilation
23448,0,1,1,-52.56,56.1,18.66,0.5829462716045086,0.2039,compt,Annihilation
23448,0,1,1,-53.73,55.77,17.51,0.5829462716100754,0.1447,phot,Annihilation
23451,0,1,0,50.61,-46.57,60.0,0.5830127701344598,0.4943,compt,Annihilation
23451,0,1,0,66.47,-48.06,54.02,0.5830127701911876,0.176,compt,Annihilation
23451,0,1,0,69.62,-47.32,60.38,0.5830127702149692,0.2387,phot,Annihilation
23452,0,1,1,-59.58,23.7,62.26,0.5830986110442662,0.1475,compt,Annihilation
23452,0,1,1,-63.98,26.57,64.06,0.5830986110627917,0.4849,compt,Annihilation
23456,0,1,0,61.08,31.4,-66.35,0.5831868644043707,0.6486,compt,Annihilation
23456,0,1,0,57.21,31.49,-67.62,0.5831868644179636,0.007265,compt,Annihilation
23456,0,1,0,47.73,29.35,-74.41,0.5831868644575361,0.2531,phot,Annihilation
23458,0,1,0,68.75,26.56,10.49,0.5831921235288192,0.6417,compt,Annihilation
23458,0,1,0,67.58,16.17,8.296,0.5831921235644281,0.08948,compt,Annihilation
23458,0,1,0,69.94,16.55,5.464,0.5831921235767917,0.007937,compt,Annihilation
23458,0,1,0,70.12,16.45,5.323,0.5831921235776213,0.02039,compt,Annihilation
23458,0,1,0,69.77,17.48,3.716,0.5831921235840977,0.1495,phot,Annihilation
23459,0,1,0,84.88,3.881,-26.79,0.5832365158030929,0.5843,compt,Annihilation
23460,0,1,0,66.74,-33.24,19.35,0.5832377923571728,0.6755,compt,Annihilation
23460,0,1,0,58.27,-4.81,22.16,0.5832377924565681,0.2335,phot,Annihilation
23461,0,1,0,65.8,-69.8,-40.87,0.5832552226077051,0.6444,compt,Annihilation
23461,0,1,0,61.6,-72.85,-35.16,0.5832552226334505,0.2646,phot,Annihilation
23463,0,1,1,-71.36,22.68,23.3,0.5832887496437122,0.909,phot,Annihilation
23466,0,1,1,-82.49,-2.242,6.79,0.583338694188579,0.7124,compt,Annihilation
23466,0,1,1,-73.66,-2.125,5.11,0.5833386942185558,0.1966,phot,Annihilation
23468,0,1,0,79.56,-31.62,42.55,0.5834089574652802,0.6284,compt,Annihilation
23468,0,1,0,73.72,-36.73,45.72,0.5834089574932333,0.2806,phot,Annihilation
23469,0,1,1,-61.39,63.73,-74.59,0.5834113040701862,0.1558,compt,Annihilation
23469,0,1,1,-63.09,67.06,-75.61,0.5834113040830918,0.7532,phot,Annihilation
23475,0,1,0,67.09,-16.8,-52.77,0.5834831113375986,0.909,phot,Annihilation
23479,0,1,0,72.06,33.97,-34.84,0.5836240122127568,0.447,compt,Annihilation
23479,0,1,0,72.26,33.81,-36.29,0.5836240122176696,0.07877,compt,Annihilation
23479,0,1,0,71.25,33.61,-37.77,0.5836240122236742,0.08545,compt,Annihilation
23479,0,1,0,71.31,38.36,-45.42,0.5836240122537145,0.2978,phot,Annihilation
23486,0,1,0,80.73,35.98,76.7,0.5838577605823349,0.6698,compt,Annihilation
23487,0,1,0,69.45,47.75,-43.52,0.5838623082213993,0.6609,compt,Annihilation
23487,0,1,0,66.77,48.42,-44.12,0.5838623082308292,0.2481,phot,Annihilation
23488,0,1,0,56.27,-68.3,67.81,0.5839400867141727,0.1036,compt,Annihilation
23488,0,1,0,56.98,-68.64,68.63,0.5839400867179648,0.4117,compt,Annihilation
23488,0,1,0,56.98,-68.58,68.71,0.5839400867183169,0.1669,compt,Annihilation
23488,0,1,0,56.48,-68.08,68.36,0.5839400867209461,0.2268,phot,Annihilation
23490,0,1,1,-69.52,0.3721,-37.79,0.58399067897864,0.08892,compt,Annihilation
23491,0,1,0,75.39,17.6,-38.72,0.5840051334120211,0.6722,compt,Annihilation
23491,0,1,0,72.06,22.13,-32.11,0.5840051334409557,0.2368,phot,Annihilation
23493,0,1,1,-82.05,1.838,-64.74,0.584124586338303,0.1113,compt,Annihilation
23495,0,1,1,-65.14,-7.301,29.34,0.5841698007036153,0.1933,compt,Annihilation
23496,0,1,0,55.64,-68.91,63.2,0.5841698017958968,0.6636,compt,Annihilation
23496,0,1,0,55.17,-69.2,62.65,0.5841698017984874,0.2454,phot,Annihilation
23503,0,1,0,69.92,-41.97,57.37,0.5843619330049725,0.5618,compt,Annihilation
23503,0,1,0,70.64,-44.31,55.27,0.5843619330157142,0.04764,compt,Annihilation
23505,0,1,1,-57.38,73.04,-6.326,0.584415106472427,0.2095,compt,Annihilation
23508,0,1,1,-82.06,-68.08,60.13,0.584494004598254,0.2535,compt,Annihilation
23513,0,1,1,-76.83,10.45,95.62,0.5846527732220013,0.06341,compt,Annihilation
23514,0,1,1,-75.09,-1.77,-69.98,0.5846853701456546,0.09432,compt,Annihilation
23516,0,1,0,51.89,72.41,9.863,0.5847295768191759,0.5295,compt,Annihilation
23519,0,1,0,68.44,19.84,93.17,0.5848023694501712,0.6632,compt,Annihilation
23519,0,1,0,73.46,8.874,66.46,0.5848023695479421,0.2458,phot,Annihilation
23524,0,1,0,70.82,29.5,97.67,0.5849091966527394,0.3088,compt,Annihilation
23526,0,1,0,56.86,-33.05,-21.31,0.5849223662100768,0.2979,compt,Annihilation
23526,0,1,0,59.2,-33.28,-20.53,0.5849223662183342,0.1515,compt,Annihilation
23526,0,1,0,78.9,-16.94,-13.69,0.5849223663066938,0.0272,compt,Annihilation
23526,0,1,0,84.48,-12.27,-14.83,0.5849223663312606,0.1833,compt,Annihilation
23526,0,1,0,84.74,-12.56,-15.12,0.5849223663328924,0.2491,phot,Annihilation
23528,0,1,0,74.37,18.4,16.48,0.584975039622406,0.399,compt,Annihilation
23528,0,1,0,84.41,31.03,7.507,0.5849750396839848,0.1505,compt,Annihilation
23530,0,1,0,61.01,2.819,92.95,0.5849844163571577,0.6922,compt,Annihilation
23530,0,1,0,57.46,4.626,92.28,0.5849844163706385,0.2168,phot,Annihilation
23531,0,1,0,46.85,64.92,-34.03,0.5850119980895424,0.2478,compt,Annihilation
23531,0,1,0,50.56,73.44,-31.96,0.5850119981213175,0.1284,compt,Annihilation
23532,0,1,0,60.27,-12.8,63.82,0.5850920413252926,0.6377,compt,Annihilation
23536,0,1,1,-73.63,-8.366,-21.85,0.5851860896920166,0.909,phot,Annihilation
23541,0,1,1,-77.72,8.417,85.73,0.5853550958731824,0.5233,compt,Annihilation
23542,0,1,0,72.81,51.19,-81.17,0.5853591322250753,0.909,phot,Annihilation
23543,0,1,0,52.3,31.01,11.25,0.5853600587385672,0.1573,compt,Annihilation
23543,0,1,0,56.76,31.76,10.75,0.5853600587537675,0.7517,phot,Annihilation
23544,0,1,1,-84.15,6.099,0.728,0.5853686776372057,0.08544,compt,Annihilation
23550,0,1,1,-68.24,-13.17,58.24,0.5854691038133361,0.909,phot,Annihilation
23557,0,1,0,77.81,-11.74,-8.709,0.5855794507432387,0.5428,compt,Annihilation
23557,0,1,0,83.09,5.883,-11.87,0.5855794508054954,0.2002,compt,Annihilation
23557,0,1,0,78.82,-2.45,-9.245,0.5855794508379298,0.1659,phot,Annihilation
23558,0,1,1,-74.7,24.27,45.16,0.585628331548896,0.5509,compt,Annihilation
23559,0,1,1,-51.67,-33.24,3.317,0.5856291805115609,0.1768,compt,Annihilation
23559,0,1,1,-70.47,-49.63,-9.081,0.585629180604447,0.2615,compt,Annihilation
23559,0,1,1,-77.17,-64.31,-3.194,0.5856291806617534,0.171,compt,Annihilation
23559,0,1,1,-79.56,-64.57,-4.061,0.5856291806702562,0.2997,phot,Annihilation
23563,0,1,0,62.52,33.72,5.858,0.585709103748886,0.272,compt,Annihilation
23563,0,1,0,73.93,31.74,10.09,0.5857091037900252,0.3338,compt,Annihilation
23563,0,1,0,73.52,37.28,16.17,0.585709103817494,0.3032,phot,Annihilation
23567,0,1,1,-62.99,35.5,-1.546,0.5857601508911934,0.1114,compt,Annihilation
23567,0,1,1,-63.16,35.54,-1.499,0.5857601508917918,0.3817,compt,Annihilation
23567,0,1,1,-62.14,47.91,8.325,0.5857601509447045,0.06764,compt,Annihilation
23567,0,1,1,-51.05,56.51,11.38,0.5857601509926331,0.3482,phot,Annihilation
23568,0,1,0,50.83,33.32,-7.493,0.585765456758834,0.909,phot,Annihilation
23569,0,1,1,-80.65,-0.8377,-37.57,0.5858083121348443,0.1612,compt,Annihilation
23570,0,1,1,-50.27,37.9,-23.91,0.5858155833371517,0.6946,compt,Annihilation
23570,0,1,1,-46.34,30.88,-24.41,0.5858155833640112,0.0882,compt,Annihilation
23570,0,1,1,-47.57,31.23,-24.58,0.5858155833683171,0.00591,compt,Annihilation
23570,0,1,1,-49.01,32.72,-24.7,0.5858155833752166,0.1203,phot,Annihilation
23573,0,1,0,55.38,57.0,89.41,0.5859237349546115,0.01317,compt,Annihilation
23573,0,1,0,55.84,57.44,90.35,0.5859237349584252,0.291,compt,Annihilation
23573,0,1,0,63.72,53.97,97.01,0.5859237349947205,0.1606,compt,Annihilation
23575,0,1,0,66.29,49.72,-45.64,0.5859478136316223,0.1786,compt,Annihilation
23578,0,1,1,-84.71,35.37,-11.32,0.5860350601138998,0.01486,compt,Annihilation
23579,0,1,0,62.67,-2.879,-35.03,0.586075605469555,0.6641,compt,Annihilation
23579,0,1,0,62.01,0.1322,-27.2,0.586075605497613,0.2449,phot,Annihilation
23580,0,1,0,47.71,-72.16,16.1,0.5860876160714723,0.7104,compt,Annihilation
23580,0,1,0,46.54,-71.11,15.95,0.5860876160767138,0.1986,phot,Annihilation
23581,0,1,0,53.31,-66.98,-4.46,0.5860943307439028,0.57,compt,Annihilation
23581,0,1,0,48.57,-71.06,-6.832,0.5860943307662064,0.339,phot,Annihilation
23584,0,1,1,-78.03,5.603,37.42,0.5861436944038787,0.06513,compt,Annihilation
23587,0,1,1,-55.67,-27.57,-88.66,0.5862409310743419,0.05826,compt,Annihilation
23590,0,1,1,-55.9,68.57,-82.55,0.5862718280179757,0.3356,compt,Annihilation
23590,0,1,1,-54.31,73.02,-85.61,0.586271828036763,0.1358,compt,Annihilation
23590,0,1,1,-54.29,73.1,-85.6,0.5862718280370404,0.05898,compt,Annihilation
23591,0,1,1,-63.16,32.88,63.4,0.5862820297436179,0.3382,compt,Annihilation
23591,0,1,1,-62.98,33.27,67.69,0.5862820297580041,0.2992,compt,Annihilation
23591,0,1,1,-83.8,29.44,70.17,0.5862820298290888,0.2716,phot,Annihilation
23592,0,1,0,69.09,4.073,5.039,0.5863038012349967,0.1104,compt,Annihilation
23600,0,1,0,83.9,22.1,-33.86,0.5864635125050559,0.1353,compt,Annihilation
23604,0,1,0,73.13,-19.9,-44.86,0.5865503777893339,0.5449,compt,Annihilation
23604,0,1,0,71.77,-26.86,-46.28,0.5865503778134443,0.1519,compt,Annihilation
23604,0,1,0,67.51,-23.44,-58.95,0.5865503778594353,0.04825,compt,Annihilation
23604,0,1,0,66.22,-23.95,-59.09,0.5865503778640677,0.164,phot,Annihilation
23608,0,1,0,76.19,-32.2,66.95,0.5866544856838257,0.0495,compt,Annihilation
23608,0,1,0,82.89,-37.14,71.71,0.5866544857158178,0.2576,compt,Annihilation
23608,0,1,0,83.74,-50.42,77.52,0.5866544857642445,0.2085,compt,Annihilation
23611,0,1,0,62.38,-68.9,24.63,0.5867618498411399,0.6973,compt,Annihilation
23611,0,1,0,62.31,-68.86,24.55,0.5867618498415146,0.2117,phot,Annihilation
23612,0,1,1,-47.29,-66.31,-92.32,0.5867870429405044,0.03876,compt,Annihilation
23614,0,1,1,-61.56,16.47,59.79,0.5868210527411145,0.6361,compt,Annihilation
23614,0,1,1,-64.98,15.36,55.98,0.586821052760209,0.1307,compt,Annihilation
23614,0,1,1,-61.76,17.72,56.5,0.586821052773601,0.1422,phot,Annihilation
23617,0,1,1,-59.72,-16.16,98.43,0.5870526939069635,0.56,compt,Annihilation
23617,0,1,1,-58.98,-19.07,98.57,0.5870526939169727,0.03274,compt,Annihilation
23617,0,1,1,-59.65,-20.9,98.25,0.5870526939235641,0.3163,phot,Annihilation
23623,0,1,1,-75.28,-71.98,9.62,0.5873115749526732,0.71,compt,Annihilation
23623,0,1,1,-69.62,-69.04,-1.137,0.5873115749944182,0.05753,compt,Annihilation
23623,0,1,1,-70.3,-71.75,-2.214,0.5873115750044071,0.1414,phot,Annihilation
23630,0,1,1,-54.09,30.72,-5.742,0.5874864807554893,0.3362,compt,Annihilation
23630,0,1,1,-54.52,30.62,-5.576,0.5874864807570709,0.3339,compt,Annihilation
23630,0,1,1,-47.47,33.78,5.543,0.5874864808022213,0.2389,phot,Annihilation
23631,0,1,0,49.39,36.88,50.77,0.5875135474553304,0.5942,compt,Annihilation
23631,0,1,0,53.36,59.93,28.71,0.5875135475625689,0.3148,phot,Annihilation
23634,0,1,1,-62.91,-22.84,-60.87,0.5875496502411743,0.3461,compt,Annihilation
23634,0,1,1,-63.89,-33.77,-68.22,0.5875496502852308,0.3792,compt,Annihilation
23634,0,1,1,-63.65,-32.01,-67.87,0.5875496502912565,0.1838,phot,Annihilation
23639,0,1,1,-66.29,16.67,26.08,0.5876036070424151,0.4165,compt,Annihilation
23639,0,1,1,-71.86,22.3,22.53,0.5876036070713841,0.1026,compt,Annihilation
23639,0,1,1,-74.71,25.55,12.18,0.5876036071088026,0.1814,compt,Annihilation
23644,0,1,1,-58.96,-64.91,44.41,0.5876522489273128,0.3673,compt,Annihilation
23644,0,1,1,-54.54,-73.43,52.1,0.5876522489683227,0.009015,compt,Annihilation
23649,0,1,0,58.81,73.34,-5.372,0.5877516961337683,0.2475,compt,Annihilation
23649,0,1,0,58.82,73.38,-5.354,0.5877516961339082,0.2534,compt,Annihilation
23650,0,1,0,64.37,-46.51,92.72,0.5877597237984745,0.6628,compt,Annihilation
23650,0,1,0,63.48,-45.46,92.93,0.5877597238031269,0.2462,phot,Annihilation
23651,0,1,1,-60.16,11.66,-79.0,0.5877609079012294,0.2528,compt,Annihilation
23651,0,1,1,-72.38,6.283,-84.32,0.5877609079491681,0.1172,compt,Annihilation
23651,0,1,1,-81.06,6.811,-90.5,0.5877609079847572,0.2864,compt,Annihilation
23651,0,1,1,-79.36,7.606,-91.49,0.5877609079918139,0.2526,phot,Annihilation
23656,0,1,0,59.29,-21.34,45.03,0.5878177294027567,0.909,phot,Annihilation
23658,0,1,1,-68.5,26.62,-30.5,0.587825899685118,0.53,compt,Annihilation
23658,0,1,1,-57.74,47.64,-72.04,0.5878258998444904,0.379,phot,Annihilation
23662,0,1,0,63.93,26.91,-32.5,0.5878966031745069,0.6822,compt,Annihilation
23662,0,1,0,53.81,13.77,-36.98,0.5878966032318007,0.02626,compt,Annihilation
23662,0,1,0,53.64,13.67,-36.92,0.5878966032325026,0.000415,compt,Annihilation
23662,0,1,0,53.34,13.36,-36.79,0.5878966032339802,0.2001,phot,Annihilation
23666,0,1,1,-57.12,74.71,-73.89,0.5880498402422424,0.342,compt,Annihilation
23666,0,1,1,-57.41,74.61,-74.58,0.5880498402447547,0.3492,compt,Annihilation
23667,0,1,1,-67.5,59.86,-41.93,0.5881038378945911,0.909,phot,Annihilation
23670,0,1,0,61.52,-49.97,-77.01,0.5881753185177717,0.909,phot,Annihilation
23671,0,1,1,-49.88,34.89,-60.11,0.5882137829331792,0.909,phot,Annihilation
23672,0,1,1,-50.18,-67.7,2.23,0.5882143010471916,0.5115,compt,Annihilation
23672,0,1,1,-67.47,-65.33,-8.899,0.5882143011162173,0.08362,compt,Annihilation
23672,0,1,1,-76.04,-61.41,-6.145,0.588214301148975,0.03874,compt,Annihilation
23672,0,1,1,-81.45,-55.43,-7.849,0.5882143011764678,0.01236,compt,Annihilation
23676,0,1,0,79.16,17.49,-8.043,0.5882838545986157,0.7071,compt,Annihilation
23676,0,1,0,77.81,16.64,-8.184,0.5882838546039412,0.2019,phot,Annihilation
23678,0,1,1,-49.4,-61.92,56.96,0.588352495072093,0.5405,compt,Annihilation
23678,0,1,1,-45.8,-68.59,54.4,0.5883524950987966,0.3685,phot,Annihilation
23679,0,1,1,-73.84,27.93,-37.68,0.588353703261781,0.07362,compt,Annihilation
23679,0,1,1,-77.87,30.43,-44.06,0.5883537032883195,0.8354,phot,Annihilation
23680,0,1,1,-52.84,-54.89,84.09,0.5883812334243689,0.003269,compt,Annihilation
23680,0,1,1,-58.43,-60.98,94.53,0.5883812334688001,0.538,compt,Annihilation
23680,0,1,1,-52.59,-72.1,95.56,0.5883812335108155,0.2008,compt,Annihilation
23680,0,1,1,-53.08,-71.9,95.02,0.5883812335133263,0.1669,phot,Annihilation
23681,0,1,1,-75.19,-20.1,69.77,0.588416487296444,0.4294,compt,Annihilation
23681,0,1,1,-71.16,-22.17,88.43,0.5884164873605021,0.1253,compt,Annihilation
23681,0,1,1,-69.02,-23.85,89.75,0.5884164873705766,0.02951,compt,Annihilation
23681,0,1,1,-64.79,-25.56,96.08,0.5884164873965988,0.3247,phot,Annihilation
23682,0,1,1,-64.71,0.8218,47.43,0.5884228808913137,0.6394,compt,Annihilation
23682,0,1,1,-57.67,1.182,72.34,0.5884228809776652,0.2696,phot,Annihilation
23685,0,1,1,-66.65,-2.351,-52.4,0.5884890045755076,0.2799,compt,Annihilation
23685,0,1,1,-68.35,-2.632,-61.4,0.5884890046060921,0.1925,compt,Annihilation
23685,0,1,1,-69.06,-1.555,-62.36,0.5884890046114645,0.02175,compt,Annihilation
23685,0,1,1,-71.13,8.834,-74.4,0.588489004664936,0.04753,compt,Annihilation
23685,0,1,1,-74.86,12.24,-77.36,0.5884890046844782,0.3673,phot,Annihilation
23691,0,1,1,-55.54,30.3,-51.3,0.5886652938944738,0.5963,compt,Annihilation
23691,0,1,1,-48.21,46.66,-47.83,0.5886652939553747,0.09711,compt,Annihilation
23691,0,1,1,-47.46,46.82,-48.81,0.5886652939595415,0.2156,phot,Annihilation
23697,0,1,0,61.06,-28.92,46.65,0.5887724180495267,0.02372,compt,Annihilation
23700,0,1,1,-61.61,-6.603,18.31,0.5888740820613242,0.4346,compt,Annihilation
23700,0,1,1,-61.7,-6.777,18.27,0.5888740820619958,0.1087,compt,Annihilation
23700,0,1,1,-69.18,-8.646,15.16,0.5888740820897272,0.3658,phot,Annihilation
23703,0,1,1,-75.41,51.21,-32.1,0.5889665721584348,0.2108,compt,Annihilation
23706,0,1,0,75.68,-54.34,-20.54,0.589090175605814,0.501,compt,Annihilation
23712,0,1,0,46.42,46.47,-72.5,0.589251863939347,0.483,compt,Annihilation
23712,0,1,0,52.27,51.69,-69.67,0.5892518639671496,0.1737,compt,Annihilation
23712,0,1,0,50.88,53.17,-68.2,0.5892518639754911,0.03828,compt,Annihilation
23715,0,1,1,-83.78,-51.63,52.67,0.5893361353114163,0.6802,compt,Annihilation
23715,0,1,1,-81.5,-47.59,46.57,0.5893361353369694,0.2288,phot,Annihilation
23718,0,1,1,-58.06,24.22,1.602,0.5894444940277235,0.4139,compt,Annihilation
23718,0,1,1,-76.5,16.17,-13.99,0.5894444941126337,0.1888,compt,Annihilation
23718,0,1,1,-71.04,-4.795,-27.41,0.5894444941976584,0.1278,compt,Annihilation
23718,0,1,1,-71.2,-4.032,-28.65,0.5894444942025603,0.1785,phot,Annihilation
23724,0,1,1,-55.83,29.24,44.96,0.5896079988561378,0.634,compt,Annihilation
23724,0,1,1,-56.45,32.51,39.33,0.5896079988779352,0.1089,compt,Annihilation
23724,0,1,1,-59.39,36.09,42.34,0.5896079988963733,0.004744,compt,Annihilation
23724,0,1,1,-68.97,41.72,45.33,0.5896079989347588,0.1613,phot,Annihilation
23725,0,1,0,51.32,71.11,-21.59,0.5896084949011527,0.6459,compt,Annihilation
23725,0,1,0,51.4,70.98,-21.25,0.5896084949024076,0.01745,compt,Annihilation
23725,0,1,0,50.81,68.61,-18.26,0.5896084949152782,0.02849,compt,Annihilation
23725,0,1,0,51.59,69.53,-3.817,0.5896084949636369,0.02927,compt,Annihilation
23725,0,1,0,47.56,68.5,-0.7044,0.5896084949809726,0.1879,phot,Annihilation
23729,0,1,1,-59.75,-59.12,-37.05,0.5897471993060246,0.6393,compt,Annihilation
23737,0,1,1,-77.04,68.96,-99.44,0.589858994073431,0.6258,compt,Annihilation
23739,0,1,1,-66.84,-4.094,-26.0,0.5898889306788544,0.2935,compt,Annihilation
23739,0,1,1,-80.39,11.92,-40.99,0.5898889307648657,0.4165,compt,Annihilation
23739,0,1,1,-79.53,11.25,-41.13,0.5898889307685297,0.199,phot,Annihilation
23744,0,1,0,77.38,42.76,-39.34,0.5899536855862513,0.7007,compt,Annihilation
23744,0,1,0,77.27,42.6,-39.25,0.58995368558698,0.07522,compt,Annihilation
23744,0,1,0,76.77,43.42,-39.27,0.5899536855902012,0.1331,phot,Annihilation
23750,0,1,1,-60.3,17.16,42.57,0.5900046466473075,0.5269,compt,Annihilation
23750,0,1,1,-73.99,22.73,31.44,0.5900046467090317,0.135,compt,Annihilation
23750,0,1,1,-69.29,24.85,21.6,0.5900046467461034,0.2472,phot,Annihilation
23755,0,1,0,76.36,-29.21,-25.48,0.5901178336624535,0.4098,compt,Annihilation
23755,0,1,0,81.26,-44.5,-56.53,0.5901178337790517,0.04709,compt,Annihilation
23756,0,1,0,69.23,12.36,12.86,0.5901430731249672,0.5646,compt,Annihilation
23756,0,1,0,71.68,22.0,-10.53,0.590143073209716,0.2141,compt,Annihilation
23756,0,1,0,71.31,22.2,-9.462,0.5901430732135321,0.1304,phot,Annihilation
23757,0,1,1,-55.88,-26.17,35.5,0.5901478868660293,0.04994,compt,Annihilation
23757,0,1,1,-64.48,-29.78,38.06,0.5901478868982913,0.8591,phot,Annihilation
23759,0,1,1,-46.64,-50.57,-35.21,0.5902174785168531,0.5006,compt,Annihilation
23759,0,1,1,-57.87,-48.38,-31.19,0.5902174785573188,0.4084,phot,Annihilation
23760,0,1,0,68.24,59.94,-49.59,0.590221850004655,0.6847,compt,Annihilation
23760,0,1,0,68.1,57.33,-48.91,0.5902218500136666,0.2243,phot,Annihilation
23764,0,1,1,-45.44,-50.71,43.49,0.5903237854193653,0.3865,compt,Annihilation
23764,0,1,1,-47.19,-49.88,49.93,0.5903237854418015,0.1643,compt,Annihilation
23768,0,1,0,70.4,7.221,-35.77,0.5904415457734938,0.1707,compt,Annihilation
23770,0,1,1,-49.04,38.82,49.81,0.5904693384525198,0.608,compt,Annihilation
